Started training, total epoch : 10
Trained 3050 batches 	Training Loss: 0.299601
Trained 3100 batches 	Training Loss: 0.173147
Trained 3150 batches 	Training Loss: 0.128676
Trained 3200 batches 	Training Loss: 0.104748
Trained 3250 batches 	Training Loss: 0.190958
Trained 3300 batches 	Training Loss: 0.199470
Trained 3350 batches 	Training Loss: 0.202438
Trained 3400 batches 	Training Loss: 0.137278
Trained 3450 batches 	Training Loss: 0.172635
Trained 3500 batches 	Training Loss: 0.162082
Trained 3550 batches 	Training Loss: 0.173539
Trained 3600 batches 	Training Loss: 0.224621
Trained 3650 batches 	Training Loss: 0.109567
Trained 3700 batches 	Training Loss: 0.158988
Trained 3750 batches 	Training Loss: 0.196111
Trained 3800 batches 	Training Loss: 0.222070
Trained 3850 batches 	Training Loss: 0.166447
Trained 3900 batches 	Training Loss: 0.273671
Trained 3950 batches 	Training Loss: 0.214702
Trained 4000 batches 	Training Loss: 0.137659
Trained 4050 batches 	Training Loss: 0.138548
Trained 4100 batches 	Training Loss: 0.141621
Trained 4150 batches 	Training Loss: 0.205922
Trained 4200 batches 	Training Loss: 0.125594
Trained 4250 batches 	Training Loss: 0.267475
Trained 4300 batches 	Training Loss: 0.130707
Trained 4350 batches 	Training Loss: 0.091778
Trained 4400 batches 	Training Loss: 0.131249
Trained 4450 batches 	Training Loss: 0.108759
Trained 4500 batches 	Training Loss: 0.162729
Trained 4550 batches 	Training Loss: 0.211568
Trained 4600 batches 	Training Loss: 0.193693
Trained 4650 batches 	Training Loss: 0.208759
Trained 4700 batches 	Training Loss: 0.226219
Trained 4750 batches 	Training Loss: 0.138564
Trained 4800 batches 	Training Loss: 0.200948
Trained 4850 batches 	Training Loss: 0.138585
Trained 4900 batches 	Training Loss: 0.187224
Epoch: 1 	Training Loss: 0.174805
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 1.0 min
The average AUROC is 0.723
The AUROC of Atelectasis is 0.7234165622084121
The AUROC of Cardiomegaly is 0.7927167493216626
The AUROC of Effusion is 0.8307764006144318
The AUROC of Infiltration is 0.6676670706313013
The AUROC of Mass is 0.6859125074663268
The AUROC of Nodule is 0.6243779999603857
The AUROC of Pneumonia is 0.709814180046906
The AUROC of Pneumothorax is 0.7624789901926387
The AUROC of Consolidation is 0.7585713075028575
The AUROC of Edema is 0.8281835509315414
The AUROC of Emphysema is 0.7056414687245081
The AUROC of Fibrosis is 0.6641166894482193
The AUROC of Pleural_Thickening is 0.6898058748240521
The AUROC of Hernia is 0.6749003238146298
Started epoch 2
Trained 50 batches 	Training Loss: 0.158540
Trained 100 batches 	Training Loss: 0.156851
Trained 150 batches 	Training Loss: 0.199104
Trained 200 batches 	Training Loss: 0.170622
Trained 250 batches 	Training Loss: 0.134513
Trained 300 batches 	Training Loss: 0.181836
Trained 350 batches 	Training Loss: 0.219576
Trained 400 batches 	Training Loss: 0.186578
Trained 450 batches 	Training Loss: 0.278522
Trained 500 batches 	Training Loss: 0.114599
Trained 550 batches 	Training Loss: 0.168335
Trained 600 batches 	Training Loss: 0.141498
Trained 650 batches 	Training Loss: 0.323702
Trained 700 batches 	Training Loss: 0.228572
Trained 750 batches 	Training Loss: 0.171496
Trained 800 batches 	Training Loss: 0.150604
Trained 850 batches 	Training Loss: 0.257650
Trained 900 batches 	Training Loss: 0.164677
Trained 950 batches 	Training Loss: 0.207843
Trained 1000 batches 	Training Loss: 0.122299
Trained 1050 batches 	Training Loss: 0.117365
Trained 1100 batches 	Training Loss: 0.163127
Trained 1150 batches 	Training Loss: 0.133947
Trained 1200 batches 	Training Loss: 0.211567
Trained 1250 batches 	Training Loss: 0.146112
Trained 1300 batches 	Training Loss: 0.131389
Trained 1350 batches 	Training Loss: 0.179388
Trained 1400 batches 	Training Loss: 0.237692
Trained 1450 batches 	Training Loss: 0.154981
Trained 1500 batches 	Training Loss: 0.094414
Trained 1550 batches 	Training Loss: 0.110656
Trained 1600 batches 	Training Loss: 0.197307
Trained 1650 batches 	Training Loss: 0.105374
Trained 1700 batches 	Training Loss: 0.122904
Trained 1750 batches 	Training Loss: 0.125148
Trained 1800 batches 	Training Loss: 0.159138
Trained 1850 batches 	Training Loss: 0.099646
Trained 1900 batches 	Training Loss: 0.141403
Trained 1950 batches 	Training Loss: 0.161620
Trained 2000 batches 	Training Loss: 0.115296
Trained 2050 batches 	Training Loss: 0.184655
Trained 2100 batches 	Training Loss: 0.098877
Trained 2150 batches 	Training Loss: 0.188496
Trained 2200 batches 	Training Loss: 0.201497
Trained 2250 batches 	Training Loss: 0.204815
Trained 2300 batches 	Training Loss: 0.158674
Trained 2350 batches 	Training Loss: 0.188748
Trained 2400 batches 	Training Loss: 0.114644
Trained 2450 batches 	Training Loss: 0.207926
Trained 2500 batches 	Training Loss: 0.165359
Trained 2550 batches 	Training Loss: 0.254072
Trained 2600 batches 	Training Loss: 0.186813
Trained 2650 batches 	Training Loss: 0.199020
Trained 2700 batches 	Training Loss: 0.281189
Trained 2750 batches 	Training Loss: 0.150238
Trained 2800 batches 	Training Loss: 0.255214
Trained 2850 batches 	Training Loss: 0.105973
Trained 2900 batches 	Training Loss: 0.175576
Trained 2950 batches 	Training Loss: 0.180518
Trained 3000 batches 	Training Loss: 0.116682
Trained 3050 batches 	Training Loss: 0.178078
Trained 3100 batches 	Training Loss: 0.127471
Trained 3150 batches 	Training Loss: 0.229786
Trained 3200 batches 	Training Loss: 0.160571
Trained 3250 batches 	Training Loss: 0.177635
Trained 3300 batches 	Training Loss: 0.119677
Trained 3350 batches 	Training Loss: 0.097872
Trained 3400 batches 	Training Loss: 0.148777
Trained 3450 batches 	Training Loss: 0.072475
Trained 3500 batches 	Training Loss: 0.169841
Trained 3550 batches 	Training Loss: 0.168471
Trained 3600 batches 	Training Loss: 0.151579
Trained 3650 batches 	Training Loss: 0.131754
Trained 3700 batches 	Training Loss: 0.212339
Trained 3750 batches 	Training Loss: 0.116768
Trained 3800 batches 	Training Loss: 0.187702
Trained 3850 batches 	Training Loss: 0.146729
Trained 3900 batches 	Training Loss: 0.119675
Trained 3950 batches 	Training Loss: 0.129664
Trained 4000 batches 	Training Loss: 0.198905
Trained 4050 batches 	Training Loss: 0.205033
Trained 4100 batches 	Training Loss: 0.125803
Trained 4150 batches 	Training Loss: 0.171741
Trained 4200 batches 	Training Loss: 0.123886
Trained 4250 batches 	Training Loss: 0.124662
Trained 4300 batches 	Training Loss: 0.113474
Trained 4350 batches 	Training Loss: 0.118282
Trained 4400 batches 	Training Loss: 0.199009
Trained 4450 batches 	Training Loss: 0.156848
Trained 4500 batches 	Training Loss: 0.090440
Trained 4550 batches 	Training Loss: 0.218474
Trained 4600 batches 	Training Loss: 0.151665
Trained 4650 batches 	Training Loss: 0.231990
Trained 4700 batches 	Training Loss: 0.138652
Trained 4750 batches 	Training Loss: 0.142231
Trained 4800 batches 	Training Loss: 0.258336
Trained 4850 batches 	Training Loss: 0.223183
Trained 4900 batches 	Training Loss: 0.131920
Epoch: 2 	Training Loss: 0.164235
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.776
The AUROC of Atelectasis is 0.7614662239198031
The AUROC of Cardiomegaly is 0.8855665863385558
The AUROC of Effusion is 0.8554136983236168
The AUROC of Infiltration is 0.6839686528252088
The AUROC of Mass is 0.7671571722952478
The AUROC of Nodule is 0.6851339147837021
The AUROC of Pneumonia is 0.7290089888863116
The AUROC of Pneumothorax is 0.7938107530115449
The AUROC of Consolidation is 0.7711781182649404
The AUROC of Edema is 0.8643539480325758
The AUROC of Emphysema is 0.7610836206719923
The AUROC of Fibrosis is 0.7313099961621616
The AUROC of Pleural_Thickening is 0.7283457760272538
The AUROC of Hernia is 0.8496368255102952
Started epoch 3
Trained 50 batches 	Training Loss: 0.135944
Trained 100 batches 	Training Loss: 0.153842
Trained 150 batches 	Training Loss: 0.150315
Trained 200 batches 	Training Loss: 0.203012
Trained 250 batches 	Training Loss: 0.127181
Trained 300 batches 	Training Loss: 0.124356
Trained 350 batches 	Training Loss: 0.170980
Trained 400 batches 	Training Loss: 0.174448
Trained 450 batches 	Training Loss: 0.123133
Trained 500 batches 	Training Loss: 0.145604
Trained 550 batches 	Training Loss: 0.118219
Trained 600 batches 	Training Loss: 0.173435
Trained 650 batches 	Training Loss: 0.174934
Trained 700 batches 	Training Loss: 0.107367
Trained 750 batches 	Training Loss: 0.154340
Trained 800 batches 	Training Loss: 0.254888
Trained 850 batches 	Training Loss: 0.128746
Trained 900 batches 	Training Loss: 0.098250
Trained 950 batches 	Training Loss: 0.249567
Trained 1000 batches 	Training Loss: 0.156303
Trained 1050 batches 	Training Loss: 0.211002
Trained 1100 batches 	Training Loss: 0.159618
Trained 1150 batches 	Training Loss: 0.172117
Trained 1200 batches 	Training Loss: 0.142375
Trained 1250 batches 	Training Loss: 0.133429
Trained 1300 batches 	Training Loss: 0.236769
Trained 1350 batches 	Training Loss: 0.112635
Trained 1400 batches 	Training Loss: 0.177705
Trained 1450 batches 	Training Loss: 0.142845
Trained 1500 batches 	Training Loss: 0.111252
Trained 1550 batches 	Training Loss: 0.181242
Trained 1600 batches 	Training Loss: 0.145711
Trained 1650 batches 	Training Loss: 0.167109
Trained 1700 batches 	Training Loss: 0.219565
Trained 1750 batches 	Training Loss: 0.111417
Trained 1800 batches 	Training Loss: 0.204686
Trained 1850 batches 	Training Loss: 0.090780
Trained 1900 batches 	Training Loss: 0.143266
Trained 1950 batches 	Training Loss: 0.136759
Trained 2000 batches 	Training Loss: 0.215820
Trained 2050 batches 	Training Loss: 0.156415
Trained 2100 batches 	Training Loss: 0.202589
Trained 2150 batches 	Training Loss: 0.115118
Trained 2200 batches 	Training Loss: 0.186156
Trained 2250 batches 	Training Loss: 0.117676
Trained 2300 batches 	Training Loss: 0.196948
Trained 2350 batches 	Training Loss: 0.128408
Trained 2400 batches 	Training Loss: 0.181014
Trained 2450 batches 	Training Loss: 0.154561
Trained 2500 batches 	Training Loss: 0.157855
Trained 2550 batches 	Training Loss: 0.176439
Trained 2600 batches 	Training Loss: 0.164280
Trained 2650 batches 	Training Loss: 0.202171
Trained 2700 batches 	Training Loss: 0.136718
Trained 2750 batches 	Training Loss: 0.178052
Trained 2800 batches 	Training Loss: 0.219247
Trained 2850 batches 	Training Loss: 0.153164
Trained 2900 batches 	Training Loss: 0.164749
Trained 2950 batches 	Training Loss: 0.145940
Trained 3000 batches 	Training Loss: 0.192918
Trained 3050 batches 	Training Loss: 0.182469
Trained 3100 batches 	Training Loss: 0.227809
Trained 3150 batches 	Training Loss: 0.156448
Trained 3200 batches 	Training Loss: 0.142694
Trained 3250 batches 	Training Loss: 0.194598
Trained 3300 batches 	Training Loss: 0.165603
Trained 3350 batches 	Training Loss: 0.115066
Trained 3400 batches 	Training Loss: 0.136863
Trained 3450 batches 	Training Loss: 0.211287
Trained 3500 batches 	Training Loss: 0.181368
Trained 3550 batches 	Training Loss: 0.161362
Trained 3600 batches 	Training Loss: 0.182613
Trained 3650 batches 	Training Loss: 0.147273
Trained 3700 batches 	Training Loss: 0.130963
Trained 3750 batches 	Training Loss: 0.162551
Trained 3800 batches 	Training Loss: 0.141802
Trained 3850 batches 	Training Loss: 0.185581
Trained 3900 batches 	Training Loss: 0.098996
Trained 3950 batches 	Training Loss: 0.111500
Trained 4000 batches 	Training Loss: 0.208569
Trained 4050 batches 	Training Loss: 0.154857
Trained 4100 batches 	Training Loss: 0.143846
Trained 4150 batches 	Training Loss: 0.192911
Trained 4200 batches 	Training Loss: 0.156109
Trained 4250 batches 	Training Loss: 0.122448
Trained 4300 batches 	Training Loss: 0.160940
Trained 4350 batches 	Training Loss: 0.183578
Trained 4400 batches 	Training Loss: 0.165098
Trained 4450 batches 	Training Loss: 0.140035
Trained 4500 batches 	Training Loss: 0.142956
Trained 4550 batches 	Training Loss: 0.090953
Trained 4600 batches 	Training Loss: 0.153180
Trained 4650 batches 	Training Loss: 0.226417
Trained 4700 batches 	Training Loss: 0.123769
Trained 4750 batches 	Training Loss: 0.200771
Trained 4800 batches 	Training Loss: 0.148316
Trained 4850 batches 	Training Loss: 0.232620
Trained 4900 batches 	Training Loss: 0.082027
Epoch: 3 	Training Loss: 0.159998
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 1.0 min
The average AUROC is 0.786
The AUROC of Atelectasis is 0.7720416251294485
The AUROC of Cardiomegaly is 0.8866976041179793
The AUROC of Effusion is 0.8564377010813033
The AUROC of Infiltration is 0.690819276669985
The AUROC of Mass is 0.7898781076036528
The AUROC of Nodule is 0.7002667365052677
The AUROC of Pneumonia is 0.745771157100762
The AUROC of Pneumothorax is 0.8016776101448548
The AUROC of Consolidation is 0.7770516309822015
The AUROC of Edema is 0.8614425518129836
The AUROC of Emphysema is 0.8021573927094405
The AUROC of Fibrosis is 0.754106517080776
The AUROC of Pleural_Thickening is 0.7123234802518117
The AUROC of Hernia is 0.8474794796839297
Started epoch 4
Trained 50 batches 	Training Loss: 0.138116
Trained 100 batches 	Training Loss: 0.162189
Trained 150 batches 	Training Loss: 0.096408
Trained 200 batches 	Training Loss: 0.184367
Trained 250 batches 	Training Loss: 0.153894
Trained 300 batches 	Training Loss: 0.210516
Trained 350 batches 	Training Loss: 0.166244
Trained 400 batches 	Training Loss: 0.246981
Trained 450 batches 	Training Loss: 0.116591
Trained 500 batches 	Training Loss: 0.146792
Trained 550 batches 	Training Loss: 0.140783
Trained 600 batches 	Training Loss: 0.129248
Trained 650 batches 	Training Loss: 0.192774
Trained 700 batches 	Training Loss: 0.077361
Trained 750 batches 	Training Loss: 0.256301
Trained 800 batches 	Training Loss: 0.105266
Trained 850 batches 	Training Loss: 0.243420
Trained 900 batches 	Training Loss: 0.133737
Trained 950 batches 	Training Loss: 0.164035
Trained 1000 batches 	Training Loss: 0.122252
Trained 1050 batches 	Training Loss: 0.188038
Trained 1100 batches 	Training Loss: 0.231838
Trained 1150 batches 	Training Loss: 0.145071
Trained 1200 batches 	Training Loss: 0.191802
Trained 1250 batches 	Training Loss: 0.239311
Trained 1300 batches 	Training Loss: 0.164937
Trained 1350 batches 	Training Loss: 0.238515
Trained 1400 batches 	Training Loss: 0.211677
Trained 1450 batches 	Training Loss: 0.133659
Trained 1500 batches 	Training Loss: 0.117940
Trained 1550 batches 	Training Loss: 0.149157
Trained 1600 batches 	Training Loss: 0.181359
Trained 1650 batches 	Training Loss: 0.224285
Trained 1700 batches 	Training Loss: 0.147806
Trained 1750 batches 	Training Loss: 0.200365
Trained 1800 batches 	Training Loss: 0.160211
Trained 1850 batches 	Training Loss: 0.207288
Trained 1900 batches 	Training Loss: 0.173432
Trained 1950 batches 	Training Loss: 0.170231
Trained 2000 batches 	Training Loss: 0.110957
Trained 2050 batches 	Training Loss: 0.168512
Trained 2100 batches 	Training Loss: 0.181730
Trained 2150 batches 	Training Loss: 0.217937
Trained 2200 batches 	Training Loss: 0.112745
Trained 2250 batches 	Training Loss: 0.134432
Trained 2300 batches 	Training Loss: 0.149264
Trained 2350 batches 	Training Loss: 0.138189
Trained 2400 batches 	Training Loss: 0.123284
Trained 2450 batches 	Training Loss: 0.129587
Trained 2500 batches 	Training Loss: 0.139384
Trained 2550 batches 	Training Loss: 0.214421
Trained 2600 batches 	Training Loss: 0.147046
Trained 2650 batches 	Training Loss: 0.170427
Trained 2700 batches 	Training Loss: 0.114673
Trained 2750 batches 	Training Loss: 0.141871
Trained 2800 batches 	Training Loss: 0.133469
Trained 2850 batches 	Training Loss: 0.189258
Trained 2900 batches 	Training Loss: 0.125650
Trained 2950 batches 	Training Loss: 0.151538
Trained 3000 batches 	Training Loss: 0.138420
Trained 3050 batches 	Training Loss: 0.131945
Trained 3100 batches 	Training Loss: 0.139518
Trained 3150 batches 	Training Loss: 0.100507
Trained 3200 batches 	Training Loss: 0.118126
Trained 3250 batches 	Training Loss: 0.186210
Trained 3300 batches 	Training Loss: 0.174711
Trained 3350 batches 	Training Loss: 0.149031
Trained 3400 batches 	Training Loss: 0.176008
Trained 3450 batches 	Training Loss: 0.150344
Trained 3500 batches 	Training Loss: 0.236666
Trained 3550 batches 	Training Loss: 0.178358
Trained 3600 batches 	Training Loss: 0.189176
Trained 3650 batches 	Training Loss: 0.184183
Trained 3700 batches 	Training Loss: 0.153300
Trained 3750 batches 	Training Loss: 0.192244
Trained 3800 batches 	Training Loss: 0.133077
Trained 3850 batches 	Training Loss: 0.152044
Trained 3900 batches 	Training Loss: 0.165624
Trained 3950 batches 	Training Loss: 0.170569
Trained 4000 batches 	Training Loss: 0.154687
Trained 4050 batches 	Training Loss: 0.165764
Trained 4100 batches 	Training Loss: 0.158839
Trained 4150 batches 	Training Loss: 0.095344
Trained 4200 batches 	Training Loss: 0.112317
Trained 4250 batches 	Training Loss: 0.151483
Trained 4300 batches 	Training Loss: 0.151782
Trained 4350 batches 	Training Loss: 0.227307
Trained 4400 batches 	Training Loss: 0.170790
Trained 4450 batches 	Training Loss: 0.146971
Trained 4500 batches 	Training Loss: 0.133611
Trained 4550 batches 	Training Loss: 0.186143
Trained 4600 batches 	Training Loss: 0.072539
Trained 4650 batches 	Training Loss: 0.157859
Trained 4700 batches 	Training Loss: 0.174499
Trained 4750 batches 	Training Loss: 0.134051
Trained 4800 batches 	Training Loss: 0.177570
Trained 4850 batches 	Training Loss: 0.119265
Trained 4900 batches 	Training Loss: 0.199020
Epoch: 4 	Training Loss: 0.156862
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.789
The AUROC of Atelectasis is 0.7719522288896741
The AUROC of Cardiomegaly is 0.882074286303956
The AUROC of Effusion is 0.8535640905077531
The AUROC of Infiltration is 0.6921534036165135
The AUROC of Mass is 0.7999108312808217
The AUROC of Nodule is 0.700748344084223
The AUROC of Pneumonia is 0.7124193534530896
The AUROC of Pneumothorax is 0.8173678846507275
The AUROC of Consolidation is 0.7742423439510471
The AUROC of Edema is 0.869012784679479
The AUROC of Emphysema is 0.8115434609199167
The AUROC of Fibrosis is 0.7578252089107305
The AUROC of Pleural_Thickening is 0.729701891353312
The AUROC of Hernia is 0.8705890362578773
Started epoch 5
Trained 50 batches 	Training Loss: 0.101968
Trained 100 batches 	Training Loss: 0.164613
Trained 150 batches 	Training Loss: 0.130123
Trained 200 batches 	Training Loss: 0.091521
Trained 250 batches 	Training Loss: 0.104123
Trained 300 batches 	Training Loss: 0.142722
Trained 350 batches 	Training Loss: 0.133630
Trained 400 batches 	Training Loss: 0.194590
Trained 450 batches 	Training Loss: 0.169544
Trained 500 batches 	Training Loss: 0.136002
Trained 550 batches 	Training Loss: 0.140510
Trained 600 batches 	Training Loss: 0.197059
Trained 650 batches 	Training Loss: 0.142568
Trained 700 batches 	Training Loss: 0.136925
Trained 750 batches 	Training Loss: 0.108200
Trained 800 batches 	Training Loss: 0.183425
Trained 850 batches 	Training Loss: 0.137598
Trained 900 batches 	Training Loss: 0.137320
Trained 950 batches 	Training Loss: 0.187283
Trained 1000 batches 	Training Loss: 0.180619
Trained 1050 batches 	Training Loss: 0.203503
Trained 1100 batches 	Training Loss: 0.084474
Trained 1150 batches 	Training Loss: 0.195213
Trained 1200 batches 	Training Loss: 0.120358
Trained 1250 batches 	Training Loss: 0.155775
Trained 1300 batches 	Training Loss: 0.179410
Trained 1350 batches 	Training Loss: 0.182433
Trained 1400 batches 	Training Loss: 0.171667
Trained 1450 batches 	Training Loss: 0.079068
Trained 1500 batches 	Training Loss: 0.187545
Trained 1550 batches 	Training Loss: 0.250459
Trained 1600 batches 	Training Loss: 0.122183
Trained 1650 batches 	Training Loss: 0.184745
Trained 1700 batches 	Training Loss: 0.146116
Trained 1750 batches 	Training Loss: 0.158679
Trained 1800 batches 	Training Loss: 0.228593
Trained 1850 batches 	Training Loss: 0.165429
Trained 1900 batches 	Training Loss: 0.194304
Trained 1950 batches 	Training Loss: 0.131674
Trained 2000 batches 	Training Loss: 0.182005
Trained 2050 batches 	Training Loss: 0.123645
Trained 2100 batches 	Training Loss: 0.134968
Trained 2150 batches 	Training Loss: 0.154833
Trained 2200 batches 	Training Loss: 0.092291
Trained 2250 batches 	Training Loss: 0.139134
Trained 2300 batches 	Training Loss: 0.212542
Trained 2350 batches 	Training Loss: 0.104561
Trained 2400 batches 	Training Loss: 0.118169
Trained 2450 batches 	Training Loss: 0.164847
Trained 2500 batches 	Training Loss: 0.116517
Trained 2550 batches 	Training Loss: 0.074671
Trained 2600 batches 	Training Loss: 0.136574
Trained 2650 batches 	Training Loss: 0.115768
Trained 2700 batches 	Training Loss: 0.270132
Trained 2750 batches 	Training Loss: 0.177956
Trained 2800 batches 	Training Loss: 0.224394
Trained 2850 batches 	Training Loss: 0.156183
Trained 2900 batches 	Training Loss: 0.167478
Trained 2950 batches 	Training Loss: 0.165094
Trained 3000 batches 	Training Loss: 0.244692
Trained 3050 batches 	Training Loss: 0.175735
Trained 3100 batches 	Training Loss: 0.051536
Trained 3150 batches 	Training Loss: 0.164245
Trained 3200 batches 	Training Loss: 0.186078
Trained 3250 batches 	Training Loss: 0.141863
Trained 3300 batches 	Training Loss: 0.119815
Trained 3350 batches 	Training Loss: 0.105813
Trained 3400 batches 	Training Loss: 0.124268
Trained 3450 batches 	Training Loss: 0.147858
Trained 3500 batches 	Training Loss: 0.186903
Trained 3550 batches 	Training Loss: 0.132594
Trained 3600 batches 	Training Loss: 0.175782
Trained 3650 batches 	Training Loss: 0.149388
Trained 3700 batches 	Training Loss: 0.111001
Trained 3750 batches 	Training Loss: 0.193488
Trained 3800 batches 	Training Loss: 0.153692
Trained 3850 batches 	Training Loss: 0.156047
Trained 3900 batches 	Training Loss: 0.182487
Trained 3950 batches 	Training Loss: 0.183181
Trained 4000 batches 	Training Loss: 0.139563
Trained 4050 batches 	Training Loss: 0.168892
Trained 4100 batches 	Training Loss: 0.185225
Trained 4150 batches 	Training Loss: 0.140130
Trained 4200 batches 	Training Loss: 0.075350
Trained 4250 batches 	Training Loss: 0.121876
Trained 4300 batches 	Training Loss: 0.200615
Trained 4350 batches 	Training Loss: 0.140542
Trained 4400 batches 	Training Loss: 0.198284
Trained 4450 batches 	Training Loss: 0.102915
Trained 4500 batches 	Training Loss: 0.204773
Trained 4550 batches 	Training Loss: 0.201198
Trained 4600 batches 	Training Loss: 0.222622
Trained 4650 batches 	Training Loss: 0.088941
Trained 4700 batches 	Training Loss: 0.191654
Trained 4750 batches 	Training Loss: 0.139811
Trained 4800 batches 	Training Loss: 0.176153
Trained 4850 batches 	Training Loss: 0.151131
Trained 4900 batches 	Training Loss: 0.142185
Epoch: 5 	Training Loss: 0.154559
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.801
The AUROC of Atelectasis is 0.7825741314181578
The AUROC of Cardiomegaly is 0.8962386412611312
The AUROC of Effusion is 0.8673576253658772
The AUROC of Infiltration is 0.6924742858451132
The AUROC of Mass is 0.8149272164213361
The AUROC of Nodule is 0.7039810936930314
The AUROC of Pneumonia is 0.7422560701471039
The AUROC of Pneumothorax is 0.8301760981070291
The AUROC of Consolidation is 0.7810187106514739
The AUROC of Edema is 0.8836108244121835
The AUROC of Emphysema is 0.8390526141422364
The AUROC of Fibrosis is 0.7693315395479972
The AUROC of Pleural_Thickening is 0.7406570742486773
The AUROC of Hernia is 0.8686061503504091
Started epoch 6
Trained 50 batches 	Training Loss: 0.151529
Trained 100 batches 	Training Loss: 0.198185
Trained 150 batches 	Training Loss: 0.213836
Trained 200 batches 	Training Loss: 0.176061
Trained 250 batches 	Training Loss: 0.154784
Trained 300 batches 	Training Loss: 0.175782
Trained 350 batches 	Training Loss: 0.171860
Trained 400 batches 	Training Loss: 0.189781
Trained 450 batches 	Training Loss: 0.147386
Trained 500 batches 	Training Loss: 0.154862
Trained 550 batches 	Training Loss: 0.124050
Trained 600 batches 	Training Loss: 0.183277
Trained 650 batches 	Training Loss: 0.159955
Trained 700 batches 	Training Loss: 0.141965
Trained 750 batches 	Training Loss: 0.155855
Trained 800 batches 	Training Loss: 0.148133
Trained 850 batches 	Training Loss: 0.143778
Trained 900 batches 	Training Loss: 0.079150
