Started training, total epoch : 20
Trained 2201 batches 	Training Loss: 0.153190
Trained 2251 batches 	Training Loss: 0.118486
Trained 2301 batches 	Training Loss: 0.122263
Trained 2351 batches 	Training Loss: 0.135860
Trained 2401 batches 	Training Loss: 0.091995
Trained 2451 batches 	Training Loss: 0.244160
Trained 2501 batches 	Training Loss: 0.154994
Trained 2551 batches 	Training Loss: 0.190609
Trained 2601 batches 	Training Loss: 0.176313
Trained 2651 batches 	Training Loss: 0.182650
Trained 2701 batches 	Training Loss: 0.154335
Trained 2751 batches 	Training Loss: 0.185783
Trained 2801 batches 	Training Loss: 0.131080
Trained 2851 batches 	Training Loss: 0.163441
Trained 2901 batches 	Training Loss: 0.186114
Trained 2951 batches 	Training Loss: 0.131233
Trained 3001 batches 	Training Loss: 0.231136
Trained 3051 batches 	Training Loss: 0.100640
Trained 3101 batches 	Training Loss: 0.151931
Trained 3151 batches 	Training Loss: 0.280502
Trained 3201 batches 	Training Loss: 0.131806
Trained 3251 batches 	Training Loss: 0.121612
Trained 3301 batches 	Training Loss: 0.135483
Trained 3351 batches 	Training Loss: 0.142849
Trained 3401 batches 	Training Loss: 0.172468
Trained 3451 batches 	Training Loss: 0.133854
Trained 3501 batches 	Training Loss: 0.074955
Trained 3551 batches 	Training Loss: 0.112580
Trained 3601 batches 	Training Loss: 0.147183
Trained 3651 batches 	Training Loss: 0.119656
Trained 3701 batches 	Training Loss: 0.153906
Trained 3751 batches 	Training Loss: 0.103139
Trained 3801 batches 	Training Loss: 0.204668
Trained 3851 batches 	Training Loss: 0.145737
Trained 3901 batches 	Training Loss: 0.116034
Trained 3951 batches 	Training Loss: 0.315852
Trained 4001 batches 	Training Loss: 0.211436
Trained 4051 batches 	Training Loss: 0.131537
Trained 4101 batches 	Training Loss: 0.169868
Trained 4151 batches 	Training Loss: 0.221144
Trained 4201 batches 	Training Loss: 0.128181
Trained 4251 batches 	Training Loss: 0.161542
Trained 4301 batches 	Training Loss: 0.261930
Trained 4351 batches 	Training Loss: 0.107277
Trained 4401 batches 	Training Loss: 0.165035
Trained 4451 batches 	Training Loss: 0.158154
Trained 4501 batches 	Training Loss: 0.242915
Trained 4551 batches 	Training Loss: 0.174307
Trained 4601 batches 	Training Loss: 0.208958
Trained 4651 batches 	Training Loss: 0.178054
Trained 4701 batches 	Training Loss: 0.133958
Trained 4751 batches 	Training Loss: 0.162273
Trained 4801 batches 	Training Loss: 0.167573
Trained 4851 batches 	Training Loss: 0.216913
Trained 4901 batches 	Training Loss: 0.156035
Epoch: 4 	Training Loss: 0.155640
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.784
The AUROC of Atelectasis is 0.7707094190538193
The AUROC of Cardiomegaly is 0.8783610868987677
The AUROC of Effusion is 0.8685339341300904
The AUROC of Infiltration is 0.6817079310630998
The AUROC of Mass is 0.7825177844048117
The AUROC of Nodule is 0.6970932169592784
The AUROC of Pneumonia is 0.7237270701182925
The AUROC of Pneumothorax is 0.8327955601445535
The AUROC of Consolidation is 0.7447199174914338
The AUROC of Edema is 0.8857575895517446
The AUROC of Emphysema is 0.7973569497933082
The AUROC of Fibrosis is 0.7543909507940041
The AUROC of Pleural_Thickening is 0.7542487615344209
The AUROC of Hernia is 0.8013986013986014
Started epoch 5
Trained 1 batches 	Training Loss: 0.179546
Trained 51 batches 	Training Loss: 0.135529
Trained 101 batches 	Training Loss: 0.151472
Trained 151 batches 	Training Loss: 0.190385
Trained 201 batches 	Training Loss: 0.172405
Trained 251 batches 	Training Loss: 0.188908
Trained 301 batches 	Training Loss: 0.140641
Trained 351 batches 	Training Loss: 0.166037
Trained 401 batches 	Training Loss: 0.128801
Trained 451 batches 	Training Loss: 0.101316
Trained 501 batches 	Training Loss: 0.138747
Trained 551 batches 	Training Loss: 0.108897
Trained 601 batches 	Training Loss: 0.121750
Trained 651 batches 	Training Loss: 0.093169
Trained 701 batches 	Training Loss: 0.119068
Trained 751 batches 	Training Loss: 0.142695
Trained 801 batches 	Training Loss: 0.206371
Trained 851 batches 	Training Loss: 0.160918
Trained 901 batches 	Training Loss: 0.188916
Trained 951 batches 	Training Loss: 0.193513
Trained 1001 batches 	Training Loss: 0.223739
Trained 1051 batches 	Training Loss: 0.134213
Trained 1101 batches 	Training Loss: 0.296721
Trained 1151 batches 	Training Loss: 0.181870
Trained 1201 batches 	Training Loss: 0.130561
Trained 1251 batches 	Training Loss: 0.116228
Trained 1301 batches 	Training Loss: 0.113223
Trained 1351 batches 	Training Loss: 0.163425
Trained 1401 batches 	Training Loss: 0.176993
Trained 1451 batches 	Training Loss: 0.205563
Trained 1501 batches 	Training Loss: 0.164880
Trained 1551 batches 	Training Loss: 0.081391
Trained 1601 batches 	Training Loss: 0.132267
Trained 1651 batches 	Training Loss: 0.101672
Trained 1701 batches 	Training Loss: 0.189109
Trained 1751 batches 	Training Loss: 0.268350
Trained 1801 batches 	Training Loss: 0.161188
Trained 1851 batches 	Training Loss: 0.234040
Trained 1901 batches 	Training Loss: 0.150612
Trained 1951 batches 	Training Loss: 0.195857
Trained 2001 batches 	Training Loss: 0.138822
Trained 2051 batches 	Training Loss: 0.166017
Trained 2101 batches 	Training Loss: 0.167166
Trained 2151 batches 	Training Loss: 0.143476
Trained 2201 batches 	Training Loss: 0.238474
Trained 2251 batches 	Training Loss: 0.130866
Trained 2301 batches 	Training Loss: 0.140492
Trained 2351 batches 	Training Loss: 0.116536
Trained 2401 batches 	Training Loss: 0.126155
Trained 2451 batches 	Training Loss: 0.136331
Trained 2501 batches 	Training Loss: 0.157415
Trained 2551 batches 	Training Loss: 0.123553
Trained 2601 batches 	Training Loss: 0.200067
Trained 2651 batches 	Training Loss: 0.177039
Trained 2701 batches 	Training Loss: 0.162448
Trained 2751 batches 	Training Loss: 0.134911
Trained 2801 batches 	Training Loss: 0.148581
Trained 2851 batches 	Training Loss: 0.149977
Trained 2901 batches 	Training Loss: 0.210724
Trained 2951 batches 	Training Loss: 0.129981
Trained 3001 batches 	Training Loss: 0.130928
Trained 3051 batches 	Training Loss: 0.128290
Trained 3101 batches 	Training Loss: 0.162758
Trained 3151 batches 	Training Loss: 0.200082
Trained 3201 batches 	Training Loss: 0.120342
Trained 3251 batches 	Training Loss: 0.230680
Trained 3301 batches 	Training Loss: 0.130868
Trained 3351 batches 	Training Loss: 0.147299
Trained 3401 batches 	Training Loss: 0.141671
Trained 3451 batches 	Training Loss: 0.166328
Trained 3501 batches 	Training Loss: 0.153720
Trained 3551 batches 	Training Loss: 0.135269
Trained 3601 batches 	Training Loss: 0.116683
Trained 3651 batches 	Training Loss: 0.236845
Trained 3701 batches 	Training Loss: 0.131591
Trained 3751 batches 	Training Loss: 0.147001
Trained 3801 batches 	Training Loss: 0.127491
Trained 3851 batches 	Training Loss: 0.184620
Trained 3901 batches 	Training Loss: 0.258106
Trained 3951 batches 	Training Loss: 0.192079
Trained 4001 batches 	Training Loss: 0.189784
Trained 4051 batches 	Training Loss: 0.094487
Trained 4101 batches 	Training Loss: 0.164930
Trained 4151 batches 	Training Loss: 0.163020
Trained 4201 batches 	Training Loss: 0.136141
Trained 4251 batches 	Training Loss: 0.097013
Trained 4301 batches 	Training Loss: 0.119117
Trained 4351 batches 	Training Loss: 0.247544
Trained 4401 batches 	Training Loss: 0.146183
Trained 4451 batches 	Training Loss: 0.094072
Trained 4501 batches 	Training Loss: 0.113732
Trained 4551 batches 	Training Loss: 0.144791
Trained 4601 batches 	Training Loss: 0.165864
Trained 4651 batches 	Training Loss: 0.131152
Trained 4701 batches 	Training Loss: 0.164614
Trained 4751 batches 	Training Loss: 0.115659
Trained 4801 batches 	Training Loss: 0.117103
Trained 4851 batches 	Training Loss: 0.114103
Trained 4901 batches 	Training Loss: 0.126242
Epoch: 5 	Training Loss: 0.153600
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.787
The AUROC of Atelectasis is 0.7691754120191655
The AUROC of Cardiomegaly is 0.8752170335344754
The AUROC of Effusion is 0.8727685179547077
The AUROC of Infiltration is 0.6769630141912639
The AUROC of Mass is 0.8003765116081974
The AUROC of Nodule is 0.7138072907860314
The AUROC of Pneumonia is 0.7214822989885136
The AUROC of Pneumothorax is 0.8387978206899693
The AUROC of Consolidation is 0.7451949945546257
The AUROC of Edema is 0.8900098490366153
The AUROC of Emphysema is 0.8148749690845494
The AUROC of Fibrosis is 0.7375381719810287
The AUROC of Pleural_Thickening is 0.7401168263141753
The AUROC of Hernia is 0.8163399818572232
Started epoch 6
Trained 1 batches 	Training Loss: 0.192738
Trained 51 batches 	Training Loss: 0.168627
Trained 101 batches 	Training Loss: 0.130270
Trained 151 batches 	Training Loss: 0.118433
Trained 201 batches 	Training Loss: 0.219989
Trained 251 batches 	Training Loss: 0.131374
Trained 301 batches 	Training Loss: 0.248346
Trained 351 batches 	Training Loss: 0.093073
Trained 401 batches 	Training Loss: 0.129743
Trained 451 batches 	Training Loss: 0.132811
Trained 501 batches 	Training Loss: 0.184884
Trained 551 batches 	Training Loss: 0.117566
Trained 601 batches 	Training Loss: 0.116684
Trained 651 batches 	Training Loss: 0.109892
Trained 701 batches 	Training Loss: 0.135875
Trained 751 batches 	Training Loss: 0.196058
Trained 801 batches 	Training Loss: 0.239820
Trained 851 batches 	Training Loss: 0.186487
Trained 901 batches 	Training Loss: 0.174539
Trained 951 batches 	Training Loss: 0.138431
Trained 1001 batches 	Training Loss: 0.113413
Trained 1051 batches 	Training Loss: 0.078390
Trained 1101 batches 	Training Loss: 0.074494
Trained 1151 batches 	Training Loss: 0.123784
Trained 1201 batches 	Training Loss: 0.154756
Trained 1251 batches 	Training Loss: 0.139655
Trained 1301 batches 	Training Loss: 0.196530
Trained 1351 batches 	Training Loss: 0.106155
Trained 1401 batches 	Training Loss: 0.171532
