Started training, total epoch : 20
Trained 2401 batches 	Training Loss: 0.135985
Trained 2451 batches 	Training Loss: 0.112770
Epoch: 8 	Training Loss: 0.141420
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 351
Evaluating time lapse: 0.0 min
The average AUROC is 0.827
The AUROC of Atelectasis is 0.7936344446469683
The AUROC of Cardiomegaly is 0.9138119836591984
The AUROC of Effusion is 0.8782833704250224
The AUROC of Infiltration is 0.7182821782310764
The AUROC of Mass is 0.8391873218858719
The AUROC of Nodule is 0.7385371894217995
The AUROC of Pneumonia is 0.7523155903771095
The AUROC of Pneumothorax is 0.8640221041551801
The AUROC of Consolidation is 0.7869600019212194
The AUROC of Edema is 0.8895251512389161
The AUROC of Emphysema is 0.8944692415961039
The AUROC of Fibrosis is 0.7886416746147642
The AUROC of Pleural_Thickening is 0.7632359888031715
The AUROC of Hernia is 0.9531298534962193
Started epoch 9
Trained 1 batches 	Training Loss: 0.136855
Trained 51 batches 	Training Loss: 0.103599
Trained 101 batches 	Training Loss: 0.135533
Trained 151 batches 	Training Loss: 0.146191
Trained 201 batches 	Training Loss: 0.140874
Trained 251 batches 	Training Loss: 0.097380
Trained 301 batches 	Training Loss: 0.100108
Trained 351 batches 	Training Loss: 0.125666
Trained 401 batches 	Training Loss: 0.154753
Trained 451 batches 	Training Loss: 0.144825
Trained 501 batches 	Training Loss: 0.099520
Trained 551 batches 	Training Loss: 0.160411
Trained 601 batches 	Training Loss: 0.189098
Trained 651 batches 	Training Loss: 0.132968
Trained 701 batches 	Training Loss: 0.150280
Trained 751 batches 	Training Loss: 0.162256
Trained 801 batches 	Training Loss: 0.106540
Trained 851 batches 	Training Loss: 0.080330
Trained 901 batches 	Training Loss: 0.106860
Trained 951 batches 	Training Loss: 0.121921
Trained 1001 batches 	Training Loss: 0.175734
Trained 1051 batches 	Training Loss: 0.095195
Trained 1101 batches 	Training Loss: 0.138186
Trained 1151 batches 	Training Loss: 0.162322
Trained 1201 batches 	Training Loss: 0.146993
Trained 1251 batches 	Training Loss: 0.130368
Trained 1301 batches 	Training Loss: 0.155040
Trained 1351 batches 	Training Loss: 0.145593
Trained 1401 batches 	Training Loss: 0.136259
Trained 1451 batches 	Training Loss: 0.131685
Trained 1501 batches 	Training Loss: 0.096756
Trained 1551 batches 	Training Loss: 0.103279
Trained 1601 batches 	Training Loss: 0.174080
Trained 1651 batches 	Training Loss: 0.088087
Trained 1701 batches 	Training Loss: 0.116419
Trained 1751 batches 	Training Loss: 0.177567
Trained 1801 batches 	Training Loss: 0.128752
Trained 1851 batches 	Training Loss: 0.127762
Trained 1901 batches 	Training Loss: 0.130623
Trained 1951 batches 	Training Loss: 0.190021
Trained 2001 batches 	Training Loss: 0.108749
Trained 2051 batches 	Training Loss: 0.119813
Trained 2101 batches 	Training Loss: 0.086055
Trained 2151 batches 	Training Loss: 0.116203
Trained 2201 batches 	Training Loss: 0.192570
Trained 2251 batches 	Training Loss: 0.146646
Trained 2301 batches 	Training Loss: 0.165854
Trained 2351 batches 	Training Loss: 0.144634
Trained 2401 batches 	Training Loss: 0.105575
Trained 2451 batches 	Training Loss: 0.135257
Epoch: 9 	Training Loss: 0.138129
Started epoch 10
Trained 1 batches 	Training Loss: 0.147647
Trained 51 batches 	Training Loss: 0.103563
Trained 101 batches 	Training Loss: 0.144681
Trained 151 batches 	Training Loss: 0.114752
Trained 201 batches 	Training Loss: 0.127579
Trained 251 batches 	Training Loss: 0.152242
Trained 301 batches 	Training Loss: 0.120798
Trained 351 batches 	Training Loss: 0.174853
Trained 401 batches 	Training Loss: 0.160758
Trained 451 batches 	Training Loss: 0.129284
Trained 501 batches 	Training Loss: 0.143454
Trained 551 batches 	Training Loss: 0.106920
Trained 601 batches 	Training Loss: 0.156429
Trained 651 batches 	Training Loss: 0.187942
Trained 701 batches 	Training Loss: 0.134591
Trained 751 batches 	Training Loss: 0.167653
Trained 801 batches 	Training Loss: 0.167275
Trained 851 batches 	Training Loss: 0.190363
Trained 901 batches 	Training Loss: 0.143680
Trained 951 batches 	Training Loss: 0.136629
Trained 1001 batches 	Training Loss: 0.110944
Trained 1051 batches 	Training Loss: 0.099698
Trained 1101 batches 	Training Loss: 0.153510
Trained 1151 batches 	Training Loss: 0.135649
Trained 1201 batches 	Training Loss: 0.101221
Trained 1251 batches 	Training Loss: 0.143405
Trained 1301 batches 	Training Loss: 0.157927
Trained 1351 batches 	Training Loss: 0.154008
Trained 1401 batches 	Training Loss: 0.134049
Trained 1451 batches 	Training Loss: 0.160801
Trained 1501 batches 	Training Loss: 0.147791
Trained 1551 batches 	Training Loss: 0.132367
Trained 1601 batches 	Training Loss: 0.158743
Trained 1651 batches 	Training Loss: 0.109723
Trained 1701 batches 	Training Loss: 0.124607
Trained 1751 batches 	Training Loss: 0.113386
Trained 1801 batches 	Training Loss: 0.151045
Trained 1851 batches 	Training Loss: 0.120668
Trained 1901 batches 	Training Loss: 0.176483
Trained 1951 batches 	Training Loss: 0.148671
Trained 2001 batches 	Training Loss: 0.173969
Trained 2051 batches 	Training Loss: 0.138574
Trained 2101 batches 	Training Loss: 0.159303
Trained 2151 batches 	Training Loss: 0.121678
Trained 2201 batches 	Training Loss: 0.119392
Trained 2251 batches 	Training Loss: 0.212023
Trained 2301 batches 	Training Loss: 0.138593
Trained 2351 batches 	Training Loss: 0.107352
Trained 2401 batches 	Training Loss: 0.209436
Trained 2451 batches 	Training Loss: 0.111950
Epoch: 10 	Training Loss: 0.134070
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 351
Evaluating time lapse: 0.0 min
The average AUROC is 0.824
The AUROC of Atelectasis is 0.7917808409814425
The AUROC of Cardiomegaly is 0.8977979070176824
The AUROC of Effusion is 0.8767636946950822
The AUROC of Infiltration is 0.7127390709206827
The AUROC of Mass is 0.8287731456129845
The AUROC of Nodule is 0.7347218890461236
The AUROC of Pneumonia is 0.7633372851215176
The AUROC of Pneumothorax is 0.8623873490050623
The AUROC of Consolidation is 0.7865140329389871
The AUROC of Edema is 0.8870846109223502
The AUROC of Emphysema is 0.8917254453503227
The AUROC of Fibrosis is 0.7809414499126157
The AUROC of Pleural_Thickening is 0.7575071097308357
The AUROC of Hernia is 0.9592359506576288
Started epoch 11
Trained 1 batches 	Training Loss: 0.191809
Trained 51 batches 	Training Loss: 0.133574
Trained 101 batches 	Training Loss: 0.131736
Trained 151 batches 	Training Loss: 0.154396
Trained 201 batches 	Training Loss: 0.121765
Trained 251 batches 	Training Loss: 0.123016
Trained 301 batches 	Training Loss: 0.129166
Trained 351 batches 	Training Loss: 0.104532
Trained 401 batches 	Training Loss: 0.159415
Trained 451 batches 	Training Loss: 0.129251
Trained 501 batches 	Training Loss: 0.125943
Trained 551 batches 	Training Loss: 0.102784
Trained 601 batches 	Training Loss: 0.126751
Trained 651 batches 	Training Loss: 0.080256
Trained 701 batches 	Training Loss: 0.113674
Trained 751 batches 	Training Loss: 0.145585
Trained 801 batches 	Training Loss: 0.093257
Trained 851 batches 	Training Loss: 0.129825
Trained 901 batches 	Training Loss: 0.095071
Trained 951 batches 	Training Loss: 0.104950
Trained 1001 batches 	Training Loss: 0.148371
Trained 1051 batches 	Training Loss: 0.141465
