Started training, total epoch : 10
Trained 2201 batches 	Training Loss: 0.264234
Trained 2251 batches 	Training Loss: 0.213110
Trained 2301 batches 	Training Loss: 0.153838
Trained 2351 batches 	Training Loss: 0.191382
Trained 2401 batches 	Training Loss: 0.124562
Trained 2451 batches 	Training Loss: 0.109667
Trained 2501 batches 	Training Loss: 0.154683
Trained 2551 batches 	Training Loss: 0.222874
Trained 2601 batches 	Training Loss: 0.223457
Trained 2651 batches 	Training Loss: 0.127197
Trained 2701 batches 	Training Loss: 0.150921
Trained 2751 batches 	Training Loss: 0.168167
Trained 2801 batches 	Training Loss: 0.126448
Trained 2851 batches 	Training Loss: 0.237370
Trained 2901 batches 	Training Loss: 0.213705
Trained 2951 batches 	Training Loss: 0.153406
Trained 3001 batches 	Training Loss: 0.126395
Trained 3051 batches 	Training Loss: 0.180856
Trained 3101 batches 	Training Loss: 0.148946
Trained 3151 batches 	Training Loss: 0.114612
Trained 3201 batches 	Training Loss: 0.104768
Trained 3251 batches 	Training Loss: 0.207472
Trained 3301 batches 	Training Loss: 0.258257
Trained 3351 batches 	Training Loss: 0.186402
Trained 3401 batches 	Training Loss: 0.129241
Trained 3451 batches 	Training Loss: 0.098003
Trained 3501 batches 	Training Loss: 0.171428
Trained 3551 batches 	Training Loss: 0.088708
Trained 3601 batches 	Training Loss: 0.164021
Trained 3651 batches 	Training Loss: 0.105797
Trained 3701 batches 	Training Loss: 0.164881
Trained 3751 batches 	Training Loss: 0.197416
Trained 3801 batches 	Training Loss: 0.133501
Trained 3851 batches 	Training Loss: 0.179937
Trained 3901 batches 	Training Loss: 0.191325
Trained 3951 batches 	Training Loss: 0.140086
Trained 4001 batches 	Training Loss: 0.217869
Trained 4051 batches 	Training Loss: 0.239999
Trained 4101 batches 	Training Loss: 0.171677
Trained 4151 batches 	Training Loss: 0.178592
Trained 4201 batches 	Training Loss: 0.118862
Trained 4251 batches 	Training Loss: 0.099257
Trained 4301 batches 	Training Loss: 0.137637
Trained 4351 batches 	Training Loss: 0.116406
Trained 4401 batches 	Training Loss: 0.167878
Trained 4451 batches 	Training Loss: 0.201402
Trained 4501 batches 	Training Loss: 0.146252
Trained 4551 batches 	Training Loss: 0.126693
Trained 4601 batches 	Training Loss: 0.111225
Trained 4651 batches 	Training Loss: 0.134611
Trained 4701 batches 	Training Loss: 0.146884
Trained 4751 batches 	Training Loss: 0.213861
Trained 4801 batches 	Training Loss: 0.150033
Trained 4851 batches 	Training Loss: 0.092656
Trained 4901 batches 	Training Loss: 0.166618
Epoch: 4 	Training Loss: 0.155787
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 1.0 min
The average AUROC is 0.779
The AUROC of Atelectasis is 0.7616939084710288
The AUROC of Cardiomegaly is 0.8986564705091193
The AUROC of Effusion is 0.8757939798541186
The AUROC of Infiltration is 0.6795739854491133
The AUROC of Mass is 0.7867533330861438
The AUROC of Nodule is 0.7074716395315075
The AUROC of Pneumonia is 0.711088252662057
The AUROC of Pneumothorax is 0.8365579162744086
The AUROC of Consolidation is 0.7440275031207408
The AUROC of Edema is 0.8922022942461763
The AUROC of Emphysema is 0.8078759318800126
The AUROC of Fibrosis is 0.7279540890603593
The AUROC of Pleural_Thickening is 0.7510827148545656
The AUROC of Hernia is 0.7301571991227164
Started epoch 5
Trained 1 batches 	Training Loss: 0.141580
Trained 51 batches 	Training Loss: 0.119349
Trained 101 batches 	Training Loss: 0.126770
Trained 151 batches 	Training Loss: 0.131761
Trained 201 batches 	Training Loss: 0.137035
Trained 251 batches 	Training Loss: 0.177945
Trained 301 batches 	Training Loss: 0.184580
Trained 351 batches 	Training Loss: 0.141396
Trained 401 batches 	Training Loss: 0.091047
Trained 451 batches 	Training Loss: 0.108603
Trained 501 batches 	Training Loss: 0.123524
Trained 551 batches 	Training Loss: 0.167334
Trained 601 batches 	Training Loss: 0.113239
Trained 651 batches 	Training Loss: 0.101712
Trained 701 batches 	Training Loss: 0.087185
Trained 751 batches 	Training Loss: 0.144648
Trained 801 batches 	Training Loss: 0.114968
Trained 851 batches 	Training Loss: 0.201583
Trained 901 batches 	Training Loss: 0.151286
Trained 951 batches 	Training Loss: 0.196943
Trained 1001 batches 	Training Loss: 0.137492
Trained 1051 batches 	Training Loss: 0.177011
Trained 1101 batches 	Training Loss: 0.152852
Trained 1151 batches 	Training Loss: 0.120878
Trained 1201 batches 	Training Loss: 0.205234
Trained 1251 batches 	Training Loss: 0.192133
Trained 1301 batches 	Training Loss: 0.186052
Trained 1351 batches 	Training Loss: 0.183611
Trained 1401 batches 	Training Loss: 0.102374
Trained 1451 batches 	Training Loss: 0.121694
Trained 1501 batches 	Training Loss: 0.118612
Trained 1551 batches 	Training Loss: 0.216355
Trained 1601 batches 	Training Loss: 0.128132
Trained 1651 batches 	Training Loss: 0.097288
Trained 1701 batches 	Training Loss: 0.102645
Trained 1751 batches 	Training Loss: 0.126443
Trained 1801 batches 	Training Loss: 0.137755
Trained 1851 batches 	Training Loss: 0.146877
Trained 1901 batches 	Training Loss: 0.180142
Trained 1951 batches 	Training Loss: 0.142656
Trained 2001 batches 	Training Loss: 0.160588
Trained 2051 batches 	Training Loss: 0.237470
Trained 2101 batches 	Training Loss: 0.232584
Trained 2151 batches 	Training Loss: 0.146754
Trained 2201 batches 	Training Loss: 0.097718
Trained 2251 batches 	Training Loss: 0.139538
Trained 2301 batches 	Training Loss: 0.210887
Trained 2351 batches 	Training Loss: 0.099745
Trained 2401 batches 	Training Loss: 0.145136
Trained 2451 batches 	Training Loss: 0.238246
Trained 2501 batches 	Training Loss: 0.310297
Trained 2551 batches 	Training Loss: 0.125362
Trained 2601 batches 	Training Loss: 0.123193
Trained 2651 batches 	Training Loss: 0.199831
Trained 2701 batches 	Training Loss: 0.138157
Trained 2751 batches 	Training Loss: 0.167495
Trained 2801 batches 	Training Loss: 0.149322
Trained 2851 batches 	Training Loss: 0.190170
Trained 2901 batches 	Training Loss: 0.140525
Trained 2951 batches 	Training Loss: 0.137541
Trained 3001 batches 	Training Loss: 0.109017
Trained 3051 batches 	Training Loss: 0.142259
Trained 3101 batches 	Training Loss: 0.189568
Trained 3151 batches 	Training Loss: 0.110898
Trained 3201 batches 	Training Loss: 0.213445
Trained 3251 batches 	Training Loss: 0.115126
Trained 3301 batches 	Training Loss: 0.070271
Trained 3351 batches 	Training Loss: 0.131517
Trained 3401 batches 	Training Loss: 0.141387
Trained 3451 batches 	Training Loss: 0.169419
Trained 3501 batches 	Training Loss: 0.169994
Trained 3551 batches 	Training Loss: 0.142375
Trained 3601 batches 	Training Loss: 0.163578
Trained 3651 batches 	Training Loss: 0.208349
Trained 3701 batches 	Training Loss: 0.105925
Trained 3751 batches 	Training Loss: 0.150905
Trained 3801 batches 	Training Loss: 0.167116
Trained 3851 batches 	Training Loss: 0.361180
Trained 3901 batches 	Training Loss: 0.235201
Trained 3951 batches 	Training Loss: 0.127415
Trained 4001 batches 	Training Loss: 0.160293
Trained 4051 batches 	Training Loss: 0.176032
Trained 4101 batches 	Training Loss: 0.226565
Trained 4151 batches 	Training Loss: 0.137411
Trained 4201 batches 	Training Loss: 0.186331
Trained 4251 batches 	Training Loss: 0.144440
Trained 4301 batches 	Training Loss: 0.149464
Trained 4351 batches 	Training Loss: 0.160855
Trained 4401 batches 	Training Loss: 0.134872
Trained 4451 batches 	Training Loss: 0.162466
Trained 4501 batches 	Training Loss: 0.250472
Trained 4551 batches 	Training Loss: 0.087954
Trained 4601 batches 	Training Loss: 0.183538
Trained 4651 batches 	Training Loss: 0.192891
Trained 4701 batches 	Training Loss: 0.136135
Trained 4751 batches 	Training Loss: 0.162324
Trained 4801 batches 	Training Loss: 0.131130
Trained 4851 batches 	Training Loss: 0.134162
Trained 4901 batches 	Training Loss: 0.144202
Epoch: 5 	Training Loss: 0.153682
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.789
The AUROC of Atelectasis is 0.759107875090863
The AUROC of Cardiomegaly is 0.891909263262832
The AUROC of Effusion is 0.8731027203767157
The AUROC of Infiltration is 0.6821438490691305
The AUROC of Mass is 0.7905624798054971
The AUROC of Nodule is 0.7177713712119752
The AUROC of Pneumonia is 0.7287077118692498
The AUROC of Pneumothorax is 0.8411136460262989
The AUROC of Consolidation is 0.7504806498146662
The AUROC of Edema is 0.8969281765212209
The AUROC of Emphysema is 0.8195082382315184
The AUROC of Fibrosis is 0.7238297724024956
The AUROC of Pleural_Thickening is 0.7583250632232125
The AUROC of Hernia is 0.819196895058964
Started epoch 6
Trained 1 batches 	Training Loss: 0.173312
Trained 51 batches 	Training Loss: 0.219351
Trained 101 batches 	Training Loss: 0.119748
Trained 151 batches 	Training Loss: 0.068407
Trained 201 batches 	Training Loss: 0.110172
Trained 251 batches 	Training Loss: 0.087603
Trained 301 batches 	Training Loss: 0.183266
Trained 351 batches 	Training Loss: 0.211711
Trained 401 batches 	Training Loss: 0.128927
Trained 451 batches 	Training Loss: 0.144626
Trained 501 batches 	Training Loss: 0.138131
Trained 551 batches 	Training Loss: 0.172920
Trained 601 batches 	Training Loss: 0.149839
Trained 651 batches 	Training Loss: 0.131886
Trained 701 batches 	Training Loss: 0.153920
Trained 751 batches 	Training Loss: 0.075183
Trained 801 batches 	Training Loss: 0.215346
Trained 851 batches 	Training Loss: 0.173219
Trained 901 batches 	Training Loss: 0.191923
Trained 951 batches 	Training Loss: 0.129750
Trained 1001 batches 	Training Loss: 0.186117
Trained 1051 batches 	Training Loss: 0.150894
Trained 1101 batches 	Training Loss: 0.114804
Trained 1151 batches 	Training Loss: 0.153390
Trained 1201 batches 	Training Loss: 0.134731
Trained 1251 batches 	Training Loss: 0.093514
Trained 1301 batches 	Training Loss: 0.137974
Trained 1351 batches 	Training Loss: 0.138909
Trained 1401 batches 	Training Loss: 0.150590
Trained 1451 batches 	Training Loss: 0.129380
