Started training, total epoch : 30
Trained 1951 batches 	Training Loss: 0.107595
Trained 2001 batches 	Training Loss: 0.088029
Trained 2051 batches 	Training Loss: 0.101720
Trained 2101 batches 	Training Loss: 0.137862
Trained 2151 batches 	Training Loss: 0.122381
Trained 2201 batches 	Training Loss: 0.185001
Trained 2251 batches 	Training Loss: 0.091342
Trained 2301 batches 	Training Loss: 0.160526
Trained 2351 batches 	Training Loss: 0.184896
Trained 2401 batches 	Training Loss: 0.110549
Trained 2451 batches 	Training Loss: 0.156754
Trained 2501 batches 	Training Loss: 0.153673
Trained 2551 batches 	Training Loss: 0.107128
Trained 2601 batches 	Training Loss: 0.086631
Trained 2651 batches 	Training Loss: 0.130714
Trained 2701 batches 	Training Loss: 0.119571
Trained 2751 batches 	Training Loss: 0.153451
Trained 2801 batches 	Training Loss: 0.091643
Trained 2851 batches 	Training Loss: 0.141945
Trained 2901 batches 	Training Loss: 0.211556
Trained 2951 batches 	Training Loss: 0.208238
Trained 3001 batches 	Training Loss: 0.228399
Trained 3051 batches 	Training Loss: 0.094644
Trained 3101 batches 	Training Loss: 0.153638
Trained 3151 batches 	Training Loss: 0.157660
Trained 3201 batches 	Training Loss: 0.166597
Trained 3251 batches 	Training Loss: 0.161817
Trained 3301 batches 	Training Loss: 0.180770
Trained 3351 batches 	Training Loss: 0.112041
Trained 3401 batches 	Training Loss: 0.089057
Trained 3451 batches 	Training Loss: 0.103677
Trained 3501 batches 	Training Loss: 0.130122
Trained 3551 batches 	Training Loss: 0.140377
Trained 3601 batches 	Training Loss: 0.090472
Trained 3651 batches 	Training Loss: 0.121578
Trained 3701 batches 	Training Loss: 0.129690
Trained 3751 batches 	Training Loss: 0.133740
Trained 3801 batches 	Training Loss: 0.066312
Trained 3851 batches 	Training Loss: 0.136093
Trained 3901 batches 	Training Loss: 0.072264
Trained 3951 batches 	Training Loss: 0.113594
Trained 4001 batches 	Training Loss: 0.140661
Trained 4051 batches 	Training Loss: 0.108284
Trained 4101 batches 	Training Loss: 0.187031
Trained 4151 batches 	Training Loss: 0.084557
Trained 4201 batches 	Training Loss: 0.150035
Trained 4251 batches 	Training Loss: 0.074263
Trained 4301 batches 	Training Loss: 0.127013
Trained 4351 batches 	Training Loss: 0.099556
Trained 4401 batches 	Training Loss: 0.097924
Trained 4451 batches 	Training Loss: 0.109448
Trained 4501 batches 	Training Loss: 0.187778
Trained 4551 batches 	Training Loss: 0.126734
Trained 4601 batches 	Training Loss: 0.090609
Trained 4651 batches 	Training Loss: 0.174377
Trained 4701 batches 	Training Loss: 0.122772
Trained 4751 batches 	Training Loss: 0.116555
Trained 4801 batches 	Training Loss: 0.093092
Trained 4851 batches 	Training Loss: 0.080893
Trained 4901 batches 	Training Loss: 0.090464
Epoch: 4 	Training Loss: 0.133380
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The total val loss is 0.1531381
The average AUROC is 0.828
The AUROC of Atelectasis is 0.8023749540121976
The AUROC of Cardiomegaly is 0.9073773481097807
The AUROC of Effusion is 0.8881614622832122
The AUROC of Infiltration is 0.7085461838501755
The AUROC of Mass is 0.8174408665229436
The AUROC of Nodule is 0.7659290554881368
The AUROC of Pneumonia is 0.753469841133779
The AUROC of Pneumothorax is 0.879644936833794
The AUROC of Consolidation is 0.7680213826474072
The AUROC of Edema is 0.9054695259220022
The AUROC of Emphysema is 0.8950206986302982
The AUROC of Fibrosis is 0.7964223570511256
The AUROC of Pleural_Thickening is 0.7943050489535024
The AUROC of Hernia is 0.9091368401713229
Epoch: 4 	Learning Rate for first group: 0.0001000000
Started epoch 5
Trained 1 batches 	Training Loss: 0.091797
Trained 51 batches 	Training Loss: 0.105303
Trained 101 batches 	Training Loss: 0.080228
Trained 151 batches 	Training Loss: 0.118509
Trained 201 batches 	Training Loss: 0.121218
Trained 251 batches 	Training Loss: 0.111125
Trained 301 batches 	Training Loss: 0.146952
Trained 351 batches 	Training Loss: 0.119283
Trained 401 batches 	Training Loss: 0.099351
Trained 451 batches 	Training Loss: 0.132389
Trained 501 batches 	Training Loss: 0.105797
Trained 551 batches 	Training Loss: 0.129708
Trained 601 batches 	Training Loss: 0.118402
Trained 651 batches 	Training Loss: 0.125559
Trained 701 batches 	Training Loss: 0.098887
Trained 751 batches 	Training Loss: 0.166953
Trained 801 batches 	Training Loss: 0.097455
Trained 851 batches 	Training Loss: 0.117907
Trained 901 batches 	Training Loss: 0.091580
Trained 951 batches 	Training Loss: 0.098319
Trained 1001 batches 	Training Loss: 0.171993
Trained 1051 batches 	Training Loss: 0.092261
Trained 1101 batches 	Training Loss: 0.141845
Trained 1151 batches 	Training Loss: 0.105665
Trained 1201 batches 	Training Loss: 0.071929
Trained 1251 batches 	Training Loss: 0.238155
Trained 1301 batches 	Training Loss: 0.092936
Trained 1351 batches 	Training Loss: 0.194157
Trained 1401 batches 	Training Loss: 0.228691
Trained 1451 batches 	Training Loss: 0.183820
Trained 1501 batches 	Training Loss: 0.075225
Trained 1551 batches 	Training Loss: 0.064442
Trained 1601 batches 	Training Loss: 0.179305
Trained 1651 batches 	Training Loss: 0.129846
Trained 1701 batches 	Training Loss: 0.118566
Trained 1751 batches 	Training Loss: 0.145800
Trained 1801 batches 	Training Loss: 0.133436
Trained 1851 batches 	Training Loss: 0.115095
Trained 1901 batches 	Training Loss: 0.116798
Trained 1951 batches 	Training Loss: 0.121867
Trained 2001 batches 	Training Loss: 0.082920
Trained 2051 batches 	Training Loss: 0.091017
Trained 2101 batches 	Training Loss: 0.115215
Trained 2151 batches 	Training Loss: 0.140539
Trained 2201 batches 	Training Loss: 0.129871
Trained 2251 batches 	Training Loss: 0.125210
Trained 2301 batches 	Training Loss: 0.110130
Trained 2351 batches 	Training Loss: 0.088649
Trained 2401 batches 	Training Loss: 0.134397
Trained 2451 batches 	Training Loss: 0.114422
Trained 2501 batches 	Training Loss: 0.174751
Trained 2551 batches 	Training Loss: 0.117472
Trained 2601 batches 	Training Loss: 0.097152
Trained 2651 batches 	Training Loss: 0.108415
Trained 2701 batches 	Training Loss: 0.078585
Trained 2751 batches 	Training Loss: 0.100800
Trained 2801 batches 	Training Loss: 0.151437
Trained 2851 batches 	Training Loss: 0.177448
Trained 2901 batches 	Training Loss: 0.113380
Trained 2951 batches 	Training Loss: 0.181100
Trained 3001 batches 	Training Loss: 0.167490
Trained 3051 batches 	Training Loss: 0.178010
Trained 3101 batches 	Training Loss: 0.095937
Trained 3151 batches 	Training Loss: 0.102868
Trained 3201 batches 	Training Loss: 0.155784
Trained 3251 batches 	Training Loss: 0.127477
Trained 3301 batches 	Training Loss: 0.142835
Trained 3351 batches 	Training Loss: 0.151101
Trained 3401 batches 	Training Loss: 0.144136
Trained 3451 batches 	Training Loss: 0.223110
Trained 3501 batches 	Training Loss: 0.235052
Trained 3551 batches 	Training Loss: 0.093916
Trained 3601 batches 	Training Loss: 0.150702
Trained 3651 batches 	Training Loss: 0.144010
Trained 3701 batches 	Training Loss: 0.109089
Trained 3751 batches 	Training Loss: 0.161224
Trained 3801 batches 	Training Loss: 0.082960
Trained 3851 batches 	Training Loss: 0.135466
Trained 3901 batches 	Training Loss: 0.124084
Trained 3951 batches 	Training Loss: 0.104534
Trained 4001 batches 	Training Loss: 0.152118
Trained 4051 batches 	Training Loss: 0.122904
Trained 4101 batches 	Training Loss: 0.123126
Trained 4151 batches 	Training Loss: 0.129640
Trained 4201 batches 	Training Loss: 0.103819
Trained 4251 batches 	Training Loss: 0.086533
Trained 4301 batches 	Training Loss: 0.188334
Trained 4351 batches 	Training Loss: 0.134140
Trained 4401 batches 	Training Loss: 0.123417
Trained 4451 batches 	Training Loss: 0.151074
Trained 4501 batches 	Training Loss: 0.131156
Trained 4551 batches 	Training Loss: 0.095946
Trained 4601 batches 	Training Loss: 0.157598
Trained 4651 batches 	Training Loss: 0.082454
Trained 4701 batches 	Training Loss: 0.137792
Trained 4751 batches 	Training Loss: 0.098168
Trained 4801 batches 	Training Loss: 0.164440
Trained 4851 batches 	Training Loss: 0.153981
Trained 4901 batches 	Training Loss: 0.134456
Epoch: 5 	Training Loss: 0.124888
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The total val loss is 0.1596903
The average AUROC is 0.817
The AUROC of Atelectasis is 0.7920100789879667
The AUROC of Cardiomegaly is 0.8999423214560858
The AUROC of Effusion is 0.882570878702161
The AUROC of Infiltration is 0.6955159478823757
The AUROC of Mass is 0.8218042033698997
The AUROC of Nodule is 0.7618700893994165
The AUROC of Pneumonia is 0.7252878735927768
The AUROC of Pneumothorax is 0.8556975804002551
The AUROC of Consolidation is 0.7633690307870636
The AUROC of Edema is 0.9071769681520228
The AUROC of Emphysema is 0.8682170029089968
The AUROC of Fibrosis is 0.7911937005171817
The AUROC of Pleural_Thickening is 0.7902649403068156
The AUROC of Hernia is 0.8784388025767337
Epoch: 5 	Learning Rate for first group: 0.0001000000
Started epoch 6
Trained 1 batches 	Training Loss: 0.060223
Trained 51 batches 	Training Loss: 0.144951
Trained 101 batches 	Training Loss: 0.092720
Trained 151 batches 	Training Loss: 0.072157
Trained 201 batches 	Training Loss: 0.101762
Trained 251 batches 	Training Loss: 0.078386
Trained 301 batches 	Training Loss: 0.162971
Trained 351 batches 	Training Loss: 0.088780
Trained 401 batches 	Training Loss: 0.076061
Trained 451 batches 	Training Loss: 0.099404
Trained 501 batches 	Training Loss: 0.148209
Trained 551 batches 	Training Loss: 0.106227
Trained 601 batches 	Training Loss: 0.095720
Trained 651 batches 	Training Loss: 0.106157
Trained 701 batches 	Training Loss: 0.080864
Trained 751 batches 	Training Loss: 0.107680
Trained 801 batches 	Training Loss: 0.090516
Trained 851 batches 	Training Loss: 0.074254
Trained 901 batches 	Training Loss: 0.099865
Trained 951 batches 	Training Loss: 0.060274
Trained 1001 batches 	Training Loss: 0.159166
